season,playerId,player,position,team,conference,category,statType,stat
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,SACKS,2
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,SOLO,36
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,TD,0
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,TFL,7.5
2017,3915235,Jordan Jones,LB,Kentucky,SEC,defensive,TOT,64
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,PD,3
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,QB HUR,3
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,SACKS,7.0
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,SOLO,32
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,TD,0
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,TFL,10.5
2017,3915239,Josh Allen,LB,Kentucky,SEC,defensive,TOT,66
2017,3915239,Josh Allen,LB,Kentucky,SEC,interceptions,AVG,14.0
2017,3915239,Josh Allen,LB,Kentucky,SEC,interceptions,INT,1
2017,3915239,Josh Allen,LB,Kentucky,SEC,interceptions,TD,0
2017,3915239,Josh Allen,LB,Kentucky,SEC,interceptions,YDS,14
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,PD,9
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,QB HUR,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,SACKS,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,SOLO,35
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,TD,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,TFL,0.5
2017,3915240,Derrick Baity,CB,Kentucky,SEC,defensive,TOT,49
2017,3915240,Derrick Baity,CB,Kentucky,SEC,fumbles,FUM,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,fumbles,LOST,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,fumbles,REC,1
2017,3915240,Derrick Baity,CB,Kentucky,SEC,interceptions,AVG,24.0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,interceptions,INT,2
2017,3915240,Derrick Baity,CB,Kentucky,SEC,interceptions,TD,0
2017,3915240,Derrick Baity,CB,Kentucky,SEC,interceptions,YDS,48
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,PD,1
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,QB HUR,1
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,SACKS,0
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,SOLO,21
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,TD,0
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,TFL,2
2017,3915243,Eli Brown,LB,Kentucky,SEC,defensive,TOT,38
2017,3915247,Sihiem King,RB,Kentucky,SEC,fumbles,FUM,1
2017,3915247,Sihiem King,RB,Kentucky,SEC,fumbles,LOST,1
2017,3915247,Sihiem King,RB,Kentucky,SEC,fumbles,REC,0
2017,3915247,Sihiem King,RB,Kentucky,SEC,kickReturns,AVG,26.8
2017,3915247,Sihiem King,RB,Kentucky,SEC,kickReturns,LONG,46
2017,3915247,Sihiem King,RB,Kentucky,SEC,kickReturns,NO,4
2017,3915247,Sihiem King,RB,Kentucky,SEC,kickReturns,TD,0
2017,3915247,Sihiem King,RB,Kentucky,SEC,kickReturns,YDS,107
2017,3915247,Sihiem King,RB,Kentucky,SEC,receiving,LONG,24
2017,3915247,Sihiem King,RB,Kentucky,SEC,receiving,REC,15
2017,3915247,Sihiem King,RB,Kentucky,SEC,receiving,TD,0
2017,3915247,Sihiem King,RB,Kentucky,SEC,receiving,YDS,86
2017,3915247,Sihiem King,RB,Kentucky,SEC,receiving,YPR,5.7
2017,3915247,Sihiem King,RB,Kentucky,SEC,rushing,CAR,79
2017,3915247,Sihiem King,RB,Kentucky,SEC,rushing,LONG,30
2017,3915247,Sihiem King,RB,Kentucky,SEC,rushing,TD,2
2017,3915247,Sihiem King,RB,Kentucky,SEC,rushing,YDS,364
2017,3915247,Sihiem King,RB,Kentucky,SEC,rushing,YPC,4.6
2017,3915251,Tavin Richardson,WR,Kentucky,SEC,receiving,LONG,37
2017,3915251,Tavin Richardson,WR,Kentucky,SEC,receiving,REC,27
2017,3915251,Tavin Richardson,WR,Kentucky,SEC,receiving,TD,1
2017,3915251,Tavin Richardson,WR,Kentucky,SEC,receiving,YDS,371
2017,3915251,Tavin Richardson,WR,Kentucky,SEC,receiving,YPR,13.7
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,PD,0
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,QB HUR,0
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,SACKS,0
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,SOLO,1
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,TD,0
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,TFL,0
2017,3915252,Logan Stenberg,G,Kentucky,SEC,defensive,TOT,1
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,PD,0
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,QB HUR,1
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,SACKS,1
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,SOLO,8
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,TD,0
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,TFL,1
2017,3915253,Calvin Taylor Jr.,DE,Kentucky,SEC,defensive,TOT,22
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,PD,0
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,QB HUR,0
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,SACKS,0
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,SOLO,5
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,TD,0
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,TFL,0
2017,3915254,Marcus Walker,S,Kentucky,SEC,defensive,TOT,5
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,PD,2
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,QB HUR,0
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,SACKS,0
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,SOLO,20
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,TD,0
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,TFL,0.5
2017,3915255,Chris Westry,CB,Kentucky,SEC,defensive,TOT,34
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,PD,0
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,QB HUR,0
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,SACKS,0
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,SOLO,1
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,TD,0
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,TFL,0
2017,4035042,Jordan Bonner,LB,Kentucky,SEC,defensive,TOT,4
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,PD,1
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,QB HUR,2
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,SACKS,3
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,SOLO,11
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,TD,0
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,TFL,3
2017,4035044,T.J. Carter,DE,Kentucky,SEC,defensive,TOT,18
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,PD,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,QB HUR,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,SACKS,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,SOLO,5
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,TD,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,TFL,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,defensive,TOT,7
2017,4035047,Kash Daniel,LB,Kentucky,SEC,kickReturns,AVG,14.0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,kickReturns,LONG,21
2017,4035047,Kash Daniel,LB,Kentucky,SEC,kickReturns,NO,2
2017,4035047,Kash Daniel,LB,Kentucky,SEC,kickReturns,TD,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,kickReturns,YDS,28
2017,4035047,Kash Daniel,LB,Kentucky,SEC,rushing,CAR,1
2017,4035047,Kash Daniel,LB,Kentucky,SEC,rushing,LONG,6
2017,4035047,Kash Daniel,LB,Kentucky,SEC,rushing,TD,0
2017,4035047,Kash Daniel,LB,Kentucky,SEC,rushing,YDS,6
2017,4035047,Kash Daniel,LB,Kentucky,SEC,rushing,YPC,6.0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,PD,0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,QB HUR,0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,SACKS,0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,SOLO,2
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,TD,0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,TFL,0
2017,4035049,Tobias Gilliam,DB,Kentucky,SEC,defensive,TOT,3
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,PD,2
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,QB HUR,0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,SACKS,0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,SOLO,14
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,TD,0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,TFL,0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,defensive,TOT,22
2017,4035050,Jordan Griffin,S,Kentucky,SEC,interceptions,AVG,2.0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,interceptions,INT,1
2017,4035050,Jordan Griffin,S,Kentucky,SEC,interceptions,TD,0
2017,4035050,Jordan Griffin,S,Kentucky,SEC,interceptions,YDS,2
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,PD,0
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,QB HUR,0
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,SACKS,0
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,SOLO,1
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,TD,0
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,TFL,0
2017,4035053,Zy'Aire Hughes,WR,Kentucky,SEC,defensive,TOT,1
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,PD,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,QB HUR,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,SACKS,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,SOLO,2
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,TD,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,TFL,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,defensive,TOT,3
2017,4035055,Zach Johnson,DB,Kentucky,SEC,kickReturns,AVG,17.5
2017,4035055,Zach Johnson,DB,Kentucky,SEC,kickReturns,LONG,20
2017,4035055,Zach Johnson,DB,Kentucky,SEC,kickReturns,NO,2
2017,4035055,Zach Johnson,DB,Kentucky,SEC,kickReturns,TD,0
2017,4035055,Zach Johnson,DB,Kentucky,SEC,kickReturns,YDS,35
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,PD,0
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,QB HUR,0
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,SACKS,0
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,SOLO,3
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,TD,0
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,TFL,1
2017,4035058,Kordell Looney,DE,Kentucky,SEC,defensive,TOT,10
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,PD,0
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,QB HUR,0
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,SACKS,0
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,SOLO,7
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,TD,0
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,TFL,0
2017,4035060,Charles Moushey,WR,Kentucky,SEC,defensive,TOT,11
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,PD,0
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,QB HUR,1
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,SACKS,0
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,SOLO,7
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,TD,0
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,TFL,0.5
2017,4035063,Naquez Pringle,DT,Kentucky,SEC,defensive,TOT,16
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,PD,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,QB HUR,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,SACKS,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,SOLO,1
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,TD,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,TFL,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,defensive,TOT,1
2017,4035065,Justin Rigg,TE,Kentucky,SEC,receiving,LONG,18
2017,4035065,Justin Rigg,TE,Kentucky,SEC,receiving,REC,3
2017,4035065,Justin Rigg,TE,Kentucky,SEC,receiving,TD,0
2017,4035065,Justin Rigg,TE,Kentucky,SEC,receiving,YDS,40
2017,4035065,Justin Rigg,TE,Kentucky,SEC,receiving,YPR,13.3
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,PD,0
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,QB HUR,0
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,SACKS,0
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,SOLO,14
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,TD,0
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,TFL,0
2017,4035066,Davonte Robinson,DB,Kentucky,SEC,defensive,TOT,19
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,receiving,LONG,37
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,receiving,REC,19
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,receiving,TD,0
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,receiving,YDS,286
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,receiving,YPR,15.1
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,rushing,CAR,1
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,rushing,LONG,3
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,rushing,TD,0
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,rushing,YDS,3
2017,4035069,Kayaune Ross,WR,Kentucky,SEC,rushing,YPC,3.0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,fumbles,FUM,2
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,fumbles,LOST,2
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,fumbles,REC,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,kickReturns,AVG,-13.0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,kickReturns,LONG,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,kickReturns,NO,1
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,kickReturns,TD,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,kickReturns,YDS,-13
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,ATT,2
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,COMPLETIONS,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,INT,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,PCT,0.000
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,TD,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,YDS,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,passing,YPA,0.0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,receiving,LONG,22
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,receiving,REC,10
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,receiving,TD,0
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,receiving,YDS,72
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,receiving,YPR,7.2
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,rushing,CAR,262
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,rushing,LONG,71
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,rushing,TD,19
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,rushing,YDS,1333
2017,4035072,Benny Snell Jr.,RB,Kentucky,SEC,rushing,YPC,5.1
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,PD,1
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,QB HUR,0
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,SACKS,2
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,SOLO,5
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,TD,0
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,TFL,2
2017,4035076,Jamar Watson,LB,Kentucky,SEC,defensive,TOT,7
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,PD,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,QB HUR,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,SACKS,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,SOLO,2
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,TD,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,TFL,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,defensive,TOT,2
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,fumbles,FUM,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,fumbles,LOST,0
2017,4035078,Tristan Yeomans,LS,Kentucky,SEC,fumbles,REC,1
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,PD,0
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,QB HUR,0
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,SACKS,0
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,SOLO,4
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,TD,0
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,TFL,0
2017,4240779,Cedrick Dort Jr.,CB,Kentucky,SEC,defensive,TOT,6
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,PD,5
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,QB HUR,0
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,SACKS,1
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,SOLO,35
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,TD,0
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,TFL,3
2017,4240780,Lonnie Johnson,CB,Kentucky,SEC,defensive,TOT,41
2017,4240782,Asim Rose,RB,Kentucky,SEC,kickReturns,AVG,9.0
2017,4240782,Asim Rose,RB,Kentucky,SEC,kickReturns,LONG,9
2017,4240782,Asim Rose,RB,Kentucky,SEC,kickReturns,NO,1
2017,4240782,Asim Rose,RB,Kentucky,SEC,kickReturns,TD,0
2017,4240782,Asim Rose,RB,Kentucky,SEC,kickReturns,YDS,9
2017,4240782,Asim Rose,RB,Kentucky,SEC,receiving,LONG,1
2017,4240782,Asim Rose,RB,Kentucky,SEC,receiving,REC,1
2017,4240782,Asim Rose,RB,Kentucky,SEC,receiving,TD,0
2017,4240782,Asim Rose,RB,Kentucky,SEC,receiving,YDS,1
2017,4240782,Asim Rose,RB,Kentucky,SEC,receiving,YPR,1.0
2017,4240782,Asim Rose,RB,Kentucky,SEC,rushing,CAR,15
2017,4240782,Asim Rose,RB,Kentucky,SEC,rushing,LONG,9
2017,4240782,Asim Rose,RB,Kentucky,SEC,rushing,TD,0
2017,4240782,Asim Rose,RB,Kentucky,SEC,rushing,YDS,37
2017,4240782,Asim Rose,RB,Kentucky,SEC,rushing,YPC,2.5
2017,4240785,Clevan Thomas,WR,Kentucky,SEC,receiving,LONG,4
2017,4240785,Clevan Thomas,WR,Kentucky,SEC,receiving,REC,1
2017,4240785,Clevan Thomas,WR,Kentucky,SEC,receiving,TD,0
2017,4240785,Clevan Thomas,WR,Kentucky,SEC,receiving,YDS,4
2017,4240785,Clevan Thomas,WR,Kentucky,SEC,receiving,YPR,4.0
2017,4259976,Josh Ali,WR,Kentucky,SEC,receiving,LONG,14
2017,4259976,Josh Ali,WR,Kentucky,SEC,receiving,REC,3
2017,4259976,Josh Ali,WR,Kentucky,SEC,receiving,TD,0
2017,4259976,Josh Ali,WR,Kentucky,SEC,receiving,YDS,25
2017,4259976,Josh Ali,WR,Kentucky,SEC,receiving,YPR,8.3
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,PD,1
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,QB HUR,0
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,SACKS,0
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,SOLO,5
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,TD,0
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,TFL,0
2017,4259978,Quinton Bohanna,DT,Kentucky,SEC,defensive,TOT,13
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,fumbles,FUM,1
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,fumbles,LOST,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,fumbles,REC,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,kickReturns,AVG,23.5
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,kickReturns,LONG,93
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,kickReturns,NO,37
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,kickReturns,TD,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,kickReturns,YDS,869
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,ATT,4
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,COMPLETIONS,3
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,INT,1
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,PCT,0.750
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,TD,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,YDS,92
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,passing,YPA,23.0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,receiving,LONG,35
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,receiving,REC,17
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,receiving,TD,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,receiving,YDS,210
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,receiving,YPR,12.4
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,rushing,CAR,12
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,rushing,LONG,9
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,rushing,TD,0
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,rushing,YDS,37
2017,4259979,Lynn Bowden Jr.,WR,Kentucky,SEC,rushing,YPC,3.1
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,receiving,LONG,28
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,receiving,REC,4
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,receiving,TD,0
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,receiving,YDS,55
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,receiving,YPR,13.8
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,PD,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,QB HUR,1
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,SACKS,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,SOLO,1
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,TD,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,TFL,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,defensive,TOT,2
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,fumbles,FUM,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,fumbles,LOST,0
2017,4259989,Phil Hoskins,DT,Kentucky,SEC,fumbles,REC,1
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,PD,0
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,QB HUR,3
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,SACKS,3.5
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,SOLO,10
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,TD,0
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,TFL,3.5
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,defensive,TOT,16
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,puntReturns,AVG,18.0
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,puntReturns,LONG,18
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,puntReturns,NO,1
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,puntReturns,TD,0
2017,4259994,Joshua Paschal,DE,Kentucky,SEC,puntReturns,YDS,18
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,PD,0
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,QB HUR,3
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,SACKS,6.0
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,SOLO,21
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,TD,0
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,TFL,7.0
2017,534411,Corey Thompson,LB,LSU,SEC,defensive,TOT,43
2017,545889,J.D. Moore,FB,LSU,SEC,defensive,PD,0
